graphid	dburl	img_url	wiki_url
8693	http://dbpedia.org/resource/Nova_Express	https://upload.wikimedia.org/wikipedia/en/2/2e/NovaExpress.jpg	https://en.wikipedia.org/wiki/Nova_Express
8694	http://dbpedia.org/resource/Ranks_of_Bronze	https://upload.wikimedia.org/wikipedia/en/thumb/5/51/RanksOfBronze.jpg/220px-RanksOfBronze.jpg	https://en.wikipedia.org/wiki/Ranks_of_Bronze
8695	http://dbpedia.org/resource/Our_Friends_from_Frolix_8	https://upload.wikimedia.org/wikipedia/en/thumb/5/54/OurFriendsFromFrolix8%281stEd%29.jpg/220px-OurFriendsFromFrolix8%281stEd%29.jpg	https://en.wikipedia.org/wiki/Our_Friends_from_Frolix_8
8696	http://dbpedia.org/resource/The_Rise_of_Endymion	https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/TheRiseOfEndymion%281stEd%29.jpg/220px-TheRiseOfEndymion%281stEd%29.jpg	https://en.wikipedia.org/wiki/The_Rise_of_Endymion
8697	http://dbpedia.org/resource/Steel_Beach	https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Steel_Beach.jpg/220px-Steel_Beach.jpg	https://en.wikipedia.org/wiki/Steel_Beach
8698	http://dbpedia.org/resource/A_Widow_for_One_Year	https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Widow_for_1yr.jpg/220px-Widow_for_1yr.jpg	https://en.wikipedia.org/wiki/A_Widow_for_One_Year
8699	http://dbpedia.org/resource/Thank_You_for_Smoking_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Thank_You_For_Smoking_cover.jpg/220px-Thank_You_For_Smoking_cover.jpg	https://en.wikipedia.org/wiki/Thank_You_for_Smoking_(novel)
8700	http://dbpedia.org/resource/The_Left_Hand_of_Darkness	https://upload.wikimedia.org/wikipedia/en/thumb/8/88/TheLeftHandOfDarkness1stEd.jpg/220px-TheLeftHandOfDarkness1stEd.jpg	https://en.wikipedia.org/wiki/The_Left_Hand_of_Darkness
8701	http://dbpedia.org/resource/The_Rider	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/The_Rider_book_cover.jpg/220px-The_Rider_book_cover.jpg	https://en.wikipedia.org/wiki/The_Rider_(novel)
8702	http://dbpedia.org/resource/The_Sea_Came_in_at_Midnight	https://upload.wikimedia.org/wikipedia/en/thumb/8/88/The-sea-came-in-at-midnight.jpg/220px-The-sea-came-in-at-midnight.jpg	https://en.wikipedia.org/wiki/The_Sea_Came_in_at_Midnight
8703	http://dbpedia.org/resource/The_Songlines	https://images-na.ssl-images-amazon.com/images/P/0140094296.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/The_Songlines
8704	http://dbpedia.org/resource/A_Yellow_Raft_in_Blue_Water	https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/MichaelDorris_AYellowRaftInBlueWater.jpg/220px-MichaelDorris_AYellowRaftInBlueWater.jpg	https://en.wikipedia.org/wiki/A_Yellow_Raft_in_Blue_Water
8705	http://dbpedia.org/resource/Tyrannosaur_Canyon	https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Tyrannosaur_Canyon_cover.jpg/220px-Tyrannosaur_Canyon_cover.jpg	https://en.wikipedia.org/wiki/Tyrannosaur_Canyon
8706	http://dbpedia.org/resource/A_Heartbreaking_Work_of_Staggering_Genius	https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Heartbreaking_Work_Dave_Eggers.jpg/220px-Heartbreaking_Work_Dave_Eggers.jpg	https://en.wikipedia.org/wiki/A_Heartbreaking_Work_of_Staggering_Genius
8707	http://dbpedia.org/resource/Across_the_Nightingale_Floor	https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Otori_Nightingale.jpg/220px-Otori_Nightingale.jpg	https://en.wikipedia.org/wiki/Across_the_Nightingale_Floor
8708	http://dbpedia.org/resource/Acceptable_Risk	https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Acceptable_Risk.jpg/220px-Acceptable_Risk.jpg	https://en.wikipedia.org/wiki/Acceptable_Risk_(novel)
8709	http://dbpedia.org/resource/Brain_Wave	https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Brain_Wave_%28Poul_Anderson_novel_-_cover_art%29.jpg/220px-Brain_Wave_%28Poul_Anderson_novel_-_cover_art%29.jpg	https://en.wikipedia.org/wiki/Brain_Wave
8710	http://dbpedia.org/resource/The_Dain_Curse	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_Dain_Curse_%281st_ed_cover%29.jpg/220px-The_Dain_Curse_%281st_ed_cover%29.jpg	https://en.wikipedia.org/wiki/The_Dain_Curse
8711	http://dbpedia.org/resource/Dante's_Equation	https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Dantes-equation-book-cover.jpg/200px-Dantes-equation-book-cover.jpg	https://en.wikipedia.org/wiki/Dante's_Equation
8712	http://dbpedia.org/resource/Grass_for_His_Pillow	https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Otori_Grass.jpg/200px-Otori_Grass.jpg	https://en.wikipedia.org/wiki/Grass_for_His_Pillow
8713	http://dbpedia.org/resource/How_I_Live_Now	https://upload.wikimedia.org/wikipedia/en/0/0b/How_I_Live_Now_cover.jpg	https://en.wikipedia.org/wiki/How_I_Live_Now
8714	http://dbpedia.org/resource/Imperial_Earth	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/ImperialEarth.jpg/220px-ImperialEarth.jpg	https://en.wikipedia.org/wiki/Imperial_Earth
8715	http://dbpedia.org/resource/Journeys_of_Frodo	https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Journeys_of_Frodo.jpg/220px-Journeys_of_Frodo.jpg	https://en.wikipedia.org/wiki/Journeys_of_Frodo
8716	http://dbpedia.org/resource/Slights	https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/KaaronWarren_Slights.jpg/200px-KaaronWarren_Slights.jpg	https://en.wikipedia.org/wiki/Slights_(novel)
8717	http://dbpedia.org/resource/Magic_Street	https://upload.wikimedia.org/wikipedia/en/thumb/3/36/OSCmagicstreet.jpg/220px-OSCmagicstreet.jpg	https://en.wikipedia.org/wiki/Magic_Street
8718	http://dbpedia.org/resource/Agatha_Christie:_An_Autobiography	https://upload.wikimedia.org/wikipedia/en/b/be/Agatha_Christie_An_Autobiography_first_edition_cover_1977.jpg	https://en.wikipedia.org/wiki/Agatha_Christie:_An_Autobiography
8719	http://dbpedia.org/resource/Market_Forces	https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Market_Forces_cover_%28Amazon%29.jpg/220px-Market_Forces_cover_%28Amazon%29.jpg	https://en.wikipedia.org/wiki/Market_Forces
8720	http://dbpedia.org/resource/Naked_in_Death	https://upload.wikimedia.org/wikipedia/en/thumb/9/90/NakedInDeath.jpg/220px-NakedInDeath.jpg	https://en.wikipedia.org/wiki/Naked_in_Death
8721	http://dbpedia.org/resource/Dancing_at_Lughnasa	https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Dancing_at_Lughnasa.jpg/220px-Dancing_at_Lughnasa.jpg	https://en.wikipedia.org/wiki/Dancing_at_Lughnasa
8722	http://dbpedia.org/resource/The_Sentinel_(KSU)	https://upload.wikimedia.org/wikipedia/en/thumb/0/04/The_Sentinel_04-03-2007.jpg/175px-The_Sentinel_04-03-2007.jpg	https://en.wikipedia.org/wiki/The_Sentinel_(KSU)
8723	http://dbpedia.org/resource/The_Years_of_Rice_and_Salt	https://upload.wikimedia.org/wikipedia/en/thumb/2/21/TheYearsOfRiceAndSalt%281stEdUK%29.jpg/220px-TheYearsOfRiceAndSalt%281stEdUK%29.jpg	https://en.wikipedia.org/wiki/The_Years_of_Rice_and_Salt
8724	http://dbpedia.org/resource/Woken_Furies	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Woken_Furies_cover_%28Amazon%29.jpg/220px-Woken_Furies_cover_%28Amazon%29.jpg	https://en.wikipedia.org/wiki/Woken_Furies
8725	http://dbpedia.org/resource/A_Fortunate_Life	https://upload.wikimedia.org/wikipedia/en/b/b2/A_Fortunate_Life_%28book_cover%29.jpg	https://en.wikipedia.org/wiki/A_Fortunate_Life
8726	http://dbpedia.org/resource/Simple_Genius	https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Simple_Genius_-_baldacci_-_bookcover.jpg/220px-Simple_Genius_-_baldacci_-_bookcover.jpg	https://en.wikipedia.org/wiki/Simple_Genius
8727	http://dbpedia.org/resource/Ralph_S._Mouse	https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Ralph_S_Mouse.jpg/220px-Ralph_S_Mouse.jpg	https://en.wikipedia.org/wiki/Ralph_S._Mouse
8728	http://dbpedia.org/resource/Ribsy	https://upload.wikimedia.org/wikipedia/en/e/e7/Ribsy_cover.jpg	https://en.wikipedia.org/wiki/Ribsy
8729	http://dbpedia.org/resource/Science_Verse	https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Scienceverse.jpg/220px-Scienceverse.jpg	https://en.wikipedia.org/wiki/Science_Verse
8730	http://dbpedia.org/resource/The_Assault_on_Reason	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/The_Assault_on_Reason.jpg/220px-The_Assault_on_Reason.jpg	https://en.wikipedia.org/wiki/The_Assault_on_Reason
8731	http://dbpedia.org/resource/The_First_Two_Lives_of_Lukas-Kasha	https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Lk_alexander.jpg/220px-Lk_alexander.jpg	https://en.wikipedia.org/wiki/The_First_Two_Lives_of_Lukas-Kasha
8732	http://dbpedia.org/resource/Into_Battle	https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Into_Battle_%28Garth_Nix%29_coverart.jpg/220px-Into_Battle_%28Garth_Nix%29_coverart.jpg	https://en.wikipedia.org/wiki/Into_Battle_(novel)
8733	http://dbpedia.org/resource/Moments_of_Reprieve	https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/LilitEAltriRacconti.jpg/220px-LilitEAltriRacconti.jpg	https://en.wikipedia.org/wiki/Moments_of_Reprieve
8734	http://dbpedia.org/resource/Book_of_Vile_Darkness	https://upload.wikimedia.org/wikipedia/en/8/85/BoVDCover.gif	https://en.wikipedia.org/wiki/Book_of_Vile_Darkness
8735	http://dbpedia.org/resource/The_Call_of_Cthulhu	https://images-na.ssl-images-amazon.com/images/P/1624650449.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/The_Call_of_Cthulhu
8736	http://dbpedia.org/resource/Code_and_Other_Laws_of_Cyberspace	https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Code_and_Other_Laws_of_Cyberspace_%28book%29_cover_art.jpg/220px-Code_and_Other_Laws_of_Cyberspace_%28book%29_cover_art.jpg	https://en.wikipedia.org/wiki/Code_and_Other_Laws_of_Cyberspace
8737	http://dbpedia.org/resource/Kristin_Lavransdatter	https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Kristin_Lavransdatter.jpg/220px-Kristin_Lavransdatter.jpg	https://en.wikipedia.org/wiki/Kristin_Lavransdatter
8738	http://dbpedia.org/resource/Iron_Sunrise	https://upload.wikimedia.org/wikipedia/en/thumb/6/61/IronSunrise%281stEd%29.jpg/220px-IronSunrise%281stEd%29.jpg	https://en.wikipedia.org/wiki/Iron_Sunrise
8739	http://dbpedia.org/resource/Learning_Python https://images-na.ssl-images-amazon.com/images/P/0596513984.01._SX360_SCLZZZZZZZ_.jpg   		
8740	http://dbpedia.org/resource/Thidwick_the_Big-Hearted_Moose	https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Thidwick_the_Big-Hearted_Moose_%28Dr_Seuss_book_-_cover_art%29.jpg/220px-Thidwick_the_Big-Hearted_Moose_%28Dr_Seuss_book_-_cover_art%29.jpg	https://en.wikipedia.org/wiki/Thidwick_the_Big-Hearted_Moose
8741	http://dbpedia.org/resource/An_Instance_of_the_Fingerpost	https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Aninstanceofthefingerpost.jpg/220px-Aninstanceofthefingerpost.jpg	https://en.wikipedia.org/wiki/An_Instance_of_the_Fingerpost
8742	http://dbpedia.org/resource/Singularity_Sky	https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/SingularitySky%281stEd%29.jpg/220px-SingularitySky%281stEd%29.jpg	https://en.wikipedia.org/wiki/Singularity_Sky
8743	http://dbpedia.org/resource/The_Atrocity_Archives	https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/The_Atrocity_Archives-Charles_Stross_%282004%29.jpg/220px-The_Atrocity_Archives-Charles_Stross_%282004%29.jpg	https://en.wikipedia.org/wiki/The_Atrocity_Archives
8744	http://dbpedia.org/resource/Chicka_Chicka_Boom_Boom	https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Chicka_Chicka_Boom_Boom.jpg/220px-Chicka_Chicka_Boom_Boom.jpg	https://en.wikipedia.org/wiki/Chicka_Chicka_Boom_Boom
8745	http://dbpedia.org/resource/My_Many_Colored_Days	https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/MyManyColoredDaysBookCover.JPG/220px-MyManyColoredDaysBookCover.JPG	https://en.wikipedia.org/wiki/My_Many_Colored_Days
8746	http://dbpedia.org/resource/The_Little_Mermaid	https://pics.cdn.librarything.com/picsizes/aa/45/aa459906e34e94a593748735351426f41514141_v5.jpg	https://en.wikipedia.org/wiki/The_Little_Mermaid
8747	http://dbpedia.org/resource/1634:_The_Baltic_War	https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Cover_of_1634_The_Baltic_War.png/220px-Cover_of_1634_The_Baltic_War.png	https://en.wikipedia.org/wiki/1634:_The_Baltic_War
8748	http://dbpedia.org/resource/And_Then_There_Were_None	https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/And_Then_There_Were_None_First_Edition_Cover_1939.jpg/240px-And_Then_There_Were_None_First_Edition_Cover_1939.jpg	https://en.wikipedia.org/wiki/And_Then_There_Were_None
8749	http://dbpedia.org/resource/A_Place_of_Greater_Safety	https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/A_Place_of_Greater_Safety.jpg/220px-A_Place_of_Greater_Safety.jpg	https://en.wikipedia.org/wiki/A_Place_of_Greater_Safety
8750	http://dbpedia.org/resource/Las_armas_secretas	https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/LasArmasSecretas.jpg/220px-LasArmasSecretas.jpg	https://en.wikipedia.org/wiki/Las_armas_secretas
8751	http://dbpedia.org/resource/Masquerades	https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Masquerades_%28D%26D_novelization_-_cover_art%29.jpg/220px-Masquerades_%28D%26D_novelization_-_cover_art%29.jpg	https://en.wikipedia.org/wiki/Masquerades_(novel)
8752	http://dbpedia.org/resource/Busman's_Honeymoon	https://upload.wikimedia.org/wikipedia/en/9/9d/Busmans_honeymoon.JPG	https://en.wikipedia.org/wiki/Busman's_Honeymoon
8753	http://dbpedia.org/resource/Darwin_on_Trial	https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Darwin_on_Trial.jpg/180px-Darwin_on_Trial.jpg	https://en.wikipedia.org/wiki/Darwin_on_Trial
8754	http://dbpedia.org/resource/Foxfire:_Confessions_of_a_Girl_Gang	https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/FoxfireHardcover1stEdition1stPrinting.jpg/200px-FoxfireHardcover1stEdition1stPrinting.jpg	https://en.wikipedia.org/wiki/Foxfire:_Confessions_of_a_Girl_Gang
8755	http://dbpedia.org/resource/Big_Mouth_&_Ugly_Girl	https://images-na.ssl-images-amazon.com/images/P/0064473473.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/Big_Mouth_&_Ugly_Girl
8756	http://dbpedia.org/resource/Gaudy_Night	https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Gaudy_night.JPG/220px-Gaudy_night.JPG	https://en.wikipedia.org/wiki/Gaudy_Night
8757	http://dbpedia.org/resource/God_in_the_Dock	https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/GodInTheDock.jpg/220px-GodInTheDock.jpg	https://en.wikipedia.org/wiki/God_in_the_Dock
8758	http://dbpedia.org/resource/Touching_Darkness	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Touching_Darkness_Coverart_-_Scott_Westerfeld.jpg/220px-Touching_Darkness_Coverart_-_Scott_Westerfeld.jpg	https://en.wikipedia.org/wiki/Touching_Darkness
8759	http://dbpedia.org/resource/Blue_Noon	https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Blue_Noon_Coverart_-_Scott_Westerfeld.jpg/220px-Blue_Noon_Coverart_-_Scott_Westerfeld.jpg	https://en.wikipedia.org/wiki/Blue_Noon
8760	http://dbpedia.org/resource/Becket  https://pics.cdn.librarything.com//picsizes/e2/4e/e24e3b3e433be12596943426a674141414a4142_v5.jpg    https://en.wikipedia.org/wiki/Becket		
8761	http://dbpedia.org/resource/Little_Dorrit	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Littledorrit_serial_cover.jpg/220px-Littledorrit_serial_cover.jpg	https://en.wikipedia.org/wiki/Little_Dorrit
8762	http://dbpedia.org/resource/Look_Homeward,_Angel	https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/LookHomewardAngel.jpg/220px-LookHomewardAngel.jpg	https://en.wikipedia.org/wiki/Look_Homeward,_Angel
8763	http://dbpedia.org/resource/Animal_Dreams	https://upload.wikimedia.org/wikipedia/en/thumb/9/92/AnimalDreams.jpg/220px-AnimalDreams.jpg	https://en.wikipedia.org/wiki/Animal_Dreams
8764	http://dbpedia.org/resource/Anna_Karenina	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/AnnaKareninaTitle.jpg/220px-AnnaKareninaTitle.jpg	https://en.wikipedia.org/wiki/Anna_Karenina
8765	http://dbpedia.org/resource/Tender_Is_the_Night	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Tender_Is_the_Night_%281934_1st_ed_dust_jacket%29.jpg/220px-Tender_Is_the_Night_%281934_1st_ed_dust_jacket%29.jpg	https://en.wikipedia.org/wiki/Tender_Is_the_Night
8766	http://dbpedia.org/resource/The_Abolition_of_Man	https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/TheAbolitionOfMan.jpg/220px-TheAbolitionOfMan.jpg	https://en.wikipedia.org/wiki/The_Abolition_of_Man
8767	http://dbpedia.org/resource/The_Complete_Short_Stories_of_Ernest_Hemingway	https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/CompleteShortStoriesHemingway.jpg/220px-CompleteShortStoriesHemingway.jpg	https://en.wikipedia.org/wiki/The_Complete_Short_Stories_of_Ernest_Hemingway
8768	http://dbpedia.org/resource/The_Custom_of_the_Country	https://upload.wikimedia.org/wikipedia/en/f/f7/Custom_of_the_Country.jpg	https://en.wikipedia.org/wiki/The_Custom_of_the_Country
8769	http://dbpedia.org/resource/Arms_and_the_Man	https://images-na.ssl-images-amazon.com/images/P/0486264769.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/Arms_and_the_Man
8770	http://dbpedia.org/resource/We_the_Living	https://upload.wikimedia.org/wikipedia/en/thumb/2/22/AynRand_WeTheLiving.jpg/220px-AynRand_WeTheLiving.jpg	https://en.wikipedia.org/wiki/We_the_Living
8771	http://dbpedia.org/resource/The_Nine_Tailors	https://upload.wikimedia.org/wikipedia/en/thumb/1/11/TheNineTailors.JPG/220px-TheNineTailors.JPG	https://en.wikipedia.org/wiki/The_Nine_Tailors
8772	http://dbpedia.org/resource/For_the_Term_of_His_Natural_Life	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/For_the_term_of_his_natural_life_%28IA_fortermofhisnatu00clar%29.pdf/page1-220px-For_the_term_of_his_natural_life_%28IA_fortermofhisnatu00clar%29.pdf.jpg	https://en.wikipedia.org/wiki/For_the_Term_of_His_Natural_Life
8773	http://dbpedia.org/resource/At_Bertram's_Hotel	https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/At_Bertram%27s_Hotel_First_Edition_Cover_1965.jpg/220px-At_Bertram%27s_Hotel_First_Edition_Cover_1965.jpg	https://en.wikipedia.org/wiki/At_Bertram's_Hotel
8774	http://dbpedia.org/resource/Atheism:_The_Case_Against_God	https://upload.wikimedia.org/wikipedia/commons/4/47/Atheism_-_The_Case_Against_God.jpg	https://en.wikipedia.org/wiki/Atheism:_The_Case_Against_God
8775	http://dbpedia.org/resource/Cosmicomics	https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Cosmicomiche.jpg/220px-Cosmicomiche.jpg	https://en.wikipedia.org/wiki/Cosmicomics
8776	http://dbpedia.org/resource/Ficciones	https://upload.wikimedia.org/wikipedia/en/d/d6/Ficciones.jpg	https://en.wikipedia.org/wiki/Ficciones
8777	http://dbpedia.org/resource/Six_Walks_in_the_Fictional_Woods	https://upload.wikimedia.org/wikipedia/en/thumb/a/af/6_Walks_in_the_Fictional_Woods.JPG/220px-6_Walks_in_the_Fictional_Woods.JPG	https://en.wikipedia.org/wiki/Six_Walks_in_the_Fictional_Woods
8778	http://dbpedia.org/resource/T_zero	https://upload.wikimedia.org/wikipedia/en/thumb/4/42/TiConZero.jpg/220px-TiConZero.jpg	https://en.wikipedia.org/wiki/T_zero
8779	http://dbpedia.org/resource/The_General_in_His_Labyrinth	https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Garcia_marquez_general.jpg/220px-Garcia_marquez_general.jpg	https://en.wikipedia.org/wiki/The_General_in_His_Labyrinth
8780	http://dbpedia.org/resource/On_the_Origin_of_Species	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Origin_of_Species_title_page.jpg/220px-Origin_of_Species_title_page.jpg	https://en.wikipedia.org/wiki/On_the_Origin_of_Species
8781	http://dbpedia.org/resource/The_Selfish_Gene	https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/The_Selfish_Gene3.jpg/220px-The_Selfish_Gene3.jpg	https://en.wikipedia.org/wiki/The_Selfish_Gene
8782	http://dbpedia.org/resource/Balzac_and_the_Little_Chinese_Seamstress	https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Balzac_and_the_Little_Chinese_Seamstress.jpg/220px-Balzac_and_the_Little_Chinese_Seamstress.jpg	https://en.wikipedia.org/wiki/Balzac_and_the_Little_Chinese_Seamstress
8783	http://dbpedia.org/resource/Under_Western_Eyes	https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Under_Western_Eyes_%28novel%29.jpg/220px-Under_Western_Eyes_%28novel%29.jpg	https://en.wikipedia.org/wiki/Under_Western_Eyes_(novel)
8784	http://dbpedia.org/resource/A_Universal_History_of_Infamy	https://upload.wikimedia.org/wikipedia/en/thumb/5/53/HistoriaUniversalDeLaInfamia.jpg/220px-HistoriaUniversalDeLaInfamia.jpg	https://en.wikipedia.org/wiki/A_Universal_History_of_Infamy
8785	http://dbpedia.org/resource/Beggars_Banquet_(book)	https://images-na.ssl-images-amazon.com/images/P/075284959X.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/Beggars_Banquet_(book)
8786	http://dbpedia.org/resource/Dune:_House_Atreides	https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Dune_House_Atreides_%281999%29.jpg/220px-Dune_House_Atreides_%281999%29.jpg	https://en.wikipedia.org/wiki/Dune:_House_Atreides
8787	http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid	https://images-na.ssl-images-amazon.com/images/P/0810993139.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid
8788	http://dbpedia.org/resource/Bless_Me,_Ultima	https://upload.wikimedia.org/wikipedia/en/c/cd/BlessMeUltimaCover.jpeg	https://en.wikipedia.org/wiki/Bless_Me,_Ultima
8789	http://dbpedia.org/resource/A_Long_Way_Gone:_Memoirs_of_a_Boy_Soldier	https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/A_Long_Way_Gone.jpg/220px-A_Long_Way_Gone.jpg	https://en.wikipedia.org/wiki/A_Long_Way_Gone:_Memoirs_of_a_Boy_Soldier
8790	http://dbpedia.org/resource/Reaper's_Gale	https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Reaper%27s_Gale.jpg/200px-Reaper%27s_Gale.jpg	https://en.wikipedia.org/wiki/Reaper's_Gale
8791	http://dbpedia.org/resource/Bee_Season	https://upload.wikimedia.org/wikipedia/en/thumb/6/64/MylaGoldberg_BeeSeason.jpg/220px-MylaGoldberg_BeeSeason.jpg	https://en.wikipedia.org/wiki/Bee_Season
8792	http://dbpedia.org/resource/Beggars_and_Choosers_(novel)    https://pics.cdn.librarything.com/picsizes/c0/c0/c0c05908216b0ef5931586c5467426f41514141_v5.jpg https://en.wikipedia.org/wiki/Beggars_and_Choosers_(novel)		
8793	http://dbpedia.org/resource/Flat_Stanley	https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Flat_stanley.jpg/220px-Flat_stanley.jpg	https://en.wikipedia.org/wiki/Flat_Stanley
8794	http://dbpedia.org/resource/In_the_Heart_of_the_Sea:_The_Tragedy_of_the_Whaleship_Essex	https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/In_the_Heart_of_the_Sea_--_book_cover.jpg/220px-In_the_Heart_of_the_Sea_--_book_cover.jpg	https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea:_The_Tragedy_of_the_Whaleship_Essex
8795	http://dbpedia.org/resource/Bad_Luck_and_Trouble	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Bad_luck_and_trouble_by_lee_child.jpg/220px-Bad_luck_and_trouble_by_lee_child.jpg	https://en.wikipedia.org/wiki/Bad_Luck_and_Trouble
8796	http://dbpedia.org/resource/Journey_into_the_Whirlwind	https://upload.wikimedia.org/wikipedia/en/2/25/Ginzburg_Krutoi_marshrut.jpg	https://en.wikipedia.org/wiki/Journey_into_the_Whirlwind
8797	http://dbpedia.org/resource/Last_Exit_to_Brooklyn	https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/LastExitToBrooklyn.JPG/220px-LastExitToBrooklyn.JPG	https://en.wikipedia.org/wiki/Last_Exit_to_Brooklyn
8798	http://dbpedia.org/resource/Laughter_in_the_Dark_(novel)	https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Kamera_Obskura.jpg/220px-Kamera_Obskura.jpg	https://en.wikipedia.org/wiki/Laughter_in_the_Dark_(novel)
8799	http://dbpedia.org/resource/Out_of_Africa	https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/OutOfAfrica.jpg/220px-OutOfAfrica.jpg	https://en.wikipedia.org/wiki/Out_of_Africa
8800	http://dbpedia.org/resource/The_Rivers_of_Zadaa	https://upload.wikimedia.org/wikipedia/en/thumb/4/48/DJMacHale_TheRiversOfZadaa.jpg/220px-DJMacHale_TheRiversOfZadaa.jpg	https://en.wikipedia.org/wiki/The_Rivers_of_Zadaa
8801	http://dbpedia.org/resource/Fear_and_Trembling	https://upload.wikimedia.org/wikipedia/commons/6/66/Frygt_og_B%C3%A6ven.jpg	https://en.wikipedia.org/wiki/Fear_and_Trembling
8802	http://dbpedia.org/resource/The_Beckoning_Lady	https://upload.wikimedia.org/wikipedia/en/5/58/Beckoning_Lady.jpg	https://en.wikipedia.org/wiki/The_Beckoning_Lady
8803	http://dbpedia.org/resource/Beyond_Belief:_Islamic_Excursions_among_the_Converted_Peoples	https://upload.wikimedia.org/wikipedia/en/thumb/7/77/BeyondBelief.jpg/220px-BeyondBelief.jpg	https://en.wikipedia.org/wiki/Beyond_Belief:_Islamic_Excursions_among_the_Converted_Peoples
8804	http://dbpedia.org/resource/Look_to_the_Lady	https://upload.wikimedia.org/wikipedia/en/thumb/5/51/GyrthChaliceMystery.jpg/220px-GyrthChaliceMystery.jpg	https://en.wikipedia.org/wiki/Look_to_the_Lady
